date,open,high,low,close,adjusted_close,volume,ticker
2024-09-17,565.1,566.58,560.79,563.07,556.1344,49321000,SPY.US
2024-09-18,563.74,568.69,560.83,561.4,554.485,59044900,SPY.US
2024-09-19,571.01,572.88,568.08,570.98,563.947,75315500,SPY.US
2024-09-20,567.84,569.31,565.17,568.25,562.9721,77503100,SPY.US
2024-09-23,569.34,570.33,568.1,569.67,564.3789,44116900,SPY.US
2024-09-24,570.48,571.36,567.6,571.3,565.9938,46805700,SPY.US
2024-09-25,571.14,571.89,568.91,570.04,564.7455,38428600,SPY.US
2024-09-26,574.38,574.71,569.9,572.3,566.9845,48336000,SPY.US
2024-09-27,573.39,574.22,570.42,571.47,566.1622,42100900,SPY.US
2024-09-30,570.42,574.38,568.08,573.76,568.431,63557400,SPY.US
2024-10-01,573.4,574.06,566.0,568.62,563.3387,72668800,SPY.US
2024-10-02,567.71,569.9,565.27,568.86,563.5765,38097800,SPY.US
2024-10-03,567.36,569.8,565.49,567.82,562.5461,40846500,SPY.US
2024-10-04,572.35,573.36,568.1,572.98,567.6582,42939100,SPY.US
2024-10-07,571.3,571.96,566.63,567.8,562.5263,49964700,SPY.US
2024-10-08,570.42,573.78,569.53,573.17,567.8464,37398700,SPY.US
2024-10-09,573.16,577.71,572.55,577.14,571.7796,37912200,SPY.US
2024-10-10,575.77,577.58,574.49,576.13,570.7789,44138100,SPY.US
2024-10-11,576.05,580.33,575.91,579.58,574.1969,42268000,SPY.US
2024-10-14,581.22,585.27,580.73,584.32,578.8929,36217200,SPY.US
2024-10-15,584.59,584.9,578.54,579.78,574.395,54203600,SPY.US
2024-10-16,579.78,582.83,578.96,582.3,576.8916,30725400,SPY.US
2024-10-17,585.91,586.12,582.16,582.35,576.9412,34393700,SPY.US
2024-10-18,584.07,585.39,582.58,584.59,579.1604,37416800,SPY.US
2024-10-21,583.85,584.85,580.6,583.63,578.2093,36439000,SPY.US
2024-10-22,581.05,584.5,580.38,583.32,577.9022,34183800,SPY.US
2024-10-23,581.26,581.71,574.42,577.99,572.6217,49314600,SPY.US
2024-10-24,579.98,580.06,576.57,579.24,573.8601,34979900,SPY.US
2024-10-25,581.51,584.46,578.08,579.04,573.6619,47268200,SPY.US
2024-10-28,582.58,582.71,580.52,580.83,575.4353,30174700,SPY.US
2024-10-29,579.85,582.91,578.43,581.77,576.3666,42899700,SPY.US
2024-10-30,581.29,583.32,579.29,580.01,574.6229,41435800,SPY.US
2024-10-31,575.56,575.63,568.44,568.64,563.3585,60182500,SPY.US
2024-11-01,571.32,575.55,570.62,571.04,565.7362,45667500,SPY.US
2024-11-04,571.18,572.5,567.89,569.81,564.5176,38217000,SPY.US
2024-11-05,570.74,576.74,570.52,576.7,571.3436,39478300,SPY.US
2024-11-06,589.2,591.93,585.39,591.04,585.5505,68182000,SPY.US
2024-11-07,593.08,596.65,593.0,595.61,590.078,47233200,SPY.US
2024-11-08,596.17,599.64,596.17,598.19,592.634,46444900,SPY.US
2024-11-11,599.81,600.17,597.0,598.76,593.1988,37586800,SPY.US
2024-11-12,598.68,599.29,594.37,596.9,591.356,43006100,SPY.US
2024-11-13,597.37,599.23,594.96,597.19,591.6433,47388600,SPY.US
2024-11-14,597.32,597.81,592.65,593.35,587.839,38904100,SPY.US
2024-11-15,589.72,590.2,583.86,585.75,580.3096,75988800,SPY.US
2024-11-18,586.22,589.49,585.34,588.15,582.6873,37084100,SPY.US
2024-11-19,584.71,591.04,584.03,590.3,584.8173,49412000,SPY.US
2024-11-20,590.38,590.79,584.63,590.5,585.0155,50032600,SPY.US
2024-11-21,593.4,595.12,587.45,593.67,588.156,46750300,SPY.US
2024-11-22,593.66,596.15,593.15,595.51,589.9789,38226400,SPY.US
2024-11-25,599.52,600.86,595.2,597.53,591.9802,42441400,SPY.US
2024-11-26,598.8,601.33,598.07,600.65,595.0712,45621300,SPY.US
2024-11-27,600.46,600.85,597.28,598.83,593.2681,34000200,SPY.US
2024-11-29,599.66,603.35,599.38,602.55,596.9536,30177400,SPY.US
2024-12-02,602.97,604.32,602.47,603.63,598.0235,31746000,SPY.US
2024-12-03,603.39,604.16,602.34,603.91,598.3009,26906600,SPY.US
2024-12-04,605.63,607.91,604.95,607.66,602.0161,42787600,SPY.US
2024-12-05,607.66,608.48,606.3,606.66,601.0254,28762200,SPY.US
2024-12-06,607.44,609.07,607.02,607.81,602.1647,31241500,SPY.US
2024-12-09,607.69,607.86,604.08,604.68,599.0638,34742700,SPY.US
2024-12-10,605.37,605.8,602.13,602.8,597.2012,37234500,SPY.US
2024-12-11,605.78,608.43,605.5,607.46,601.8179,28677700,SPY.US
2024-12-12,606.58,607.16,604.33,604.33,598.717,31543800,SPY.US
2024-12-13,606.4,607.13,602.81,604.21,598.5981,35904700,SPY.US
2024-12-16,606.0,607.78,605.21,606.79,601.1542,43695200,SPY.US
2024-12-17,604.19,605.17,602.89,604.29,598.6774,55773500,SPY.US
2024-12-18,603.98,606.41,585.89,586.28,580.8347,108248700,SPY.US
2024-12-19,591.36,593.0,585.85,586.1,580.6563,85919500,SPY.US
2024-12-20,581.77,595.75,580.91,591.15,587.6306,125716700,SPY.US
2024-12-23,590.89,595.3,587.66,594.69,591.1495,57635800,SPY.US
2024-12-24,596.06,601.34,595.47,601.3,597.7201,33160100,SPY.US
2024-12-26,599.5,602.48,598.08,601.34,597.7599,41219100,SPY.US
2024-12-27,597.54,597.78,590.76,595.01,591.4676,64969300,SPY.US
2024-12-30,587.89,591.74,584.41,588.22,584.718,56578800,SPY.US
2024-12-31,589.91,590.64,584.42,586.08,582.5908,57052700,SPY.US
2025-01-02,589.39,591.13,580.5,584.64,581.1593,50204000,SPY.US
2025-01-03,587.53,592.6,586.43,591.95,588.4258,37888500,SPY.US
2025-01-06,596.27,599.7,593.6,595.36,591.8155,47679400,SPY.US
2025-01-07,597.42,597.75,586.78,588.63,585.1256,60393100,SPY.US
2025-01-08,588.7,590.58,585.2,589.49,585.9805,47304700,SPY.US
2025-01-10,585.88,585.95,578.55,580.49,577.034,73105000,SPY.US
2025-01-13,575.77,581.75,575.35,581.39,577.9287,47910100,SPY.US
2025-01-14,584.36,585.0,578.35,582.19,578.7239,48420600,SPY.US
2025-01-15,590.33,593.94,589.2,592.78,589.2509,56900200,SPY.US
2025-01-16,594.17,594.35,590.93,591.64,588.1177,43319700,SPY.US
2025-01-17,596.96,599.36,595.61,597.58,594.0223,58070600,SPY.US
2025-01-21,600.67,603.06,598.67,603.05,599.4597,42532900,SPY.US
2025-01-22,605.92,607.82,605.36,606.44,602.8295,48196000,SPY.US
2025-01-23,605.8,609.75,605.52,609.75,606.1198,41152100,SPY.US
2025-01-24,609.81,610.78,606.8,607.97,604.3504,34604700,SPY.US
2025-01-27,594.81,599.69,594.64,599.37,595.8016,70361100,SPY.US
2025-01-28,600.62,605.37,597.25,604.52,600.921,44433300,SPY.US
2025-01-29,603.72,604.13,599.22,601.81,598.2271,37177400,SPY.US
2025-01-30,603.96,606.6,600.72,605.04,601.4379,39281300,SPY.US
2025-01-31,607.5,609.96,601.05,601.82,598.237,66671500,SPY.US
2025-02-03,592.67,600.29,590.49,597.77,594.2112,65857200,SPY.US
2025-02-04,597.83,602.3,597.28,601.78,598.1973,33457800,SPY.US
2025-02-05,600.64,604.37,598.58,604.22,600.6228,30653100,SPY.US
2025-02-06,605.99,606.45,602.63,606.32,602.7103,35771500,SPY.US
2025-02-07,606.89,608.13,600.05,600.77,597.1933,50788500,SPY.US
2025-02-10,604.03,605.5,602.74,604.85,601.249,26048700,SPY.US
2025-02-11,602.55,605.86,602.43,605.31,601.7063,30056700,SPY.US
2025-02-12,599.2,604.55,598.51,603.36,599.7679,45076100,SPY.US
2025-02-13,604.48,609.94,603.2,609.73,606.1,40921300,SPY.US
2025-02-14,609.94,610.99,609.07,609.7,606.0701,26910400,SPY.US
2025-02-18,610.88,611.49,608.38,611.49,607.8495,26749000,SPY.US
2025-02-19,610.08,613.23,609.56,612.93,609.2809,31011100,SPY.US
2025-02-20,611.54,611.68,607.02,610.38,606.7461,36554000,SPY.US
2025-02-21,610.16,610.3,599.47,599.94,596.3682,76519800,SPY.US
2025-02-24,602.02,603.03,596.49,597.21,593.6545,50737200,SPY.US
2025-02-25,597.15,597.89,589.56,594.24,590.7022,58266500,SPY.US
2025-02-26,595.93,599.58,591.86,594.54,591.0004,43321600,SPY.US
2025-02-27,596.85,598.02,584.65,585.05,581.5669,74196700,SPY.US
2025-02-28,585.56,594.72,582.44,594.18,590.6425,88744100,SPY.US
2025-03-03,596.18,597.34,579.9,583.77,580.2945,74249200,SPY.US
2025-03-04,579.71,585.39,572.25,576.86,573.4256,109648200,SPY.US
2025-03-05,576.69,584.88,573.08,583.06,579.5887,71230500,SPY.US
2025-03-06,575.48,580.17,570.12,572.71,569.3004,80094900,SPY.US
2025-03-07,570.9,577.39,565.63,575.92,572.4912,81158800,SPY.US
2025-03-10,567.59,569.54,555.59,560.58,557.2426,99326600,SPY.US
2025-03-11,559.4,564.02,552.02,555.92,552.6103,88102100,SPY.US
2025-03-12,562.17,563.11,553.69,558.87,555.5428,69588200,SPY.US
2025-03-13,558.49,559.11,549.68,551.42,548.1371,74079400,SPY.US
2025-03-14,556.11,563.83,551.49,562.81,559.4593,62660300,SPY.US
2025-03-17,562.79,569.71,562.35,567.15,563.7735,49008700,SPY.US
2025-03-18,564.8,565.02,559.06,561.02,557.6799,66041400,SPY.US
2025-03-19,562.83,570.95,561.63,567.13,563.7536,66556000,SPY.US
2025-03-20,563.33,570.57,562.6,565.49,562.1233,62958200,SPY.US
2025-03-21,559.28,564.89,558.03,563.98,562.3088,83763000,SPY.US
2025-03-24,570.8,575.15,570.2,574.08,572.3789,58766800,SPY.US
2025-03-25,575.3,576.41,573.69,575.46,573.7548,38355700,SPY.US
2025-03-26,575.19,576.33,567.19,568.59,566.9051,51848300,SPY.US
2025-03-27,567.18,570.9,564.94,567.08,565.3996,42164200,SPY.US
2025-03-28,565.53,566.27,555.07,555.66,554.0134,71662700,SPY.US
2025-03-31,549.83,560.71,546.87,559.39,557.7324,95328200,SPY.US
2025-04-01,557.45,562.94,553.68,560.97,559.3077,54609600,SPY.US
2025-04-02,555.05,567.42,554.81,564.52,562.8472,76014500,SPY.US
2025-04-03,545.11,547.97,536.7,536.7,535.1096,125986000,SPY.US
2025-04-04,523.67,525.87,505.06,505.28,503.7827,217965100,SPY.US
2025-04-07,489.19,523.17,481.8,504.38,502.8854,256611400,SPY.US
2025-04-08,521.86,524.98,489.16,496.48,495.0088,165816600,SPY.US
2025-04-09,493.44,548.62,493.05,548.62,546.9943,241867300,SPY.US
2025-04-10,532.17,533.5,509.32,524.58,523.0255,162331200,SPY.US
2025-04-11,523.01,536.43,520.07,533.94,532.3578,97866300,SPY.US
2025-04-14,544.05,544.28,533.86,539.12,537.5225,68034000,SPY.US
2025-04-15,539.67,543.23,536.81,537.61,536.0169,56892900,SPY.US
2025-04-16,531.68,537.89,520.29,525.66,524.1023,83484800,SPY.US
2025-04-17,527.64,531.17,523.91,526.41,524.8501,79741000,SPY.US
2025-04-21,521.16,521.7,508.46,513.88,512.3572,69368100,SPY.US
2025-04-22,520.14,529.3,519.19,527.25,525.6876,75948100,SPY.US
2025-04-23,540.43,545.43,533.88,535.42,533.8334,90590700,SPY.US
2025-04-24,536.72,547.43,535.45,546.69,545.07,64150400,SPY.US
2025-04-25,546.65,551.05,543.69,550.64,549.0083,61119600,SPY.US
2025-04-28,551.39,553.55,545.02,550.85,549.2177,47613800,SPY.US
2025-04-29,548.91,555.45,548.55,554.32,552.6774,47775100,SPY.US
2025-04-30,547.57,556.52,541.52,554.54,552.8968,93101500,SPY.US
2025-05-01,560.37,564.07,557.86,558.47,556.8151,63186100,SPY.US
2025-05-02,564.73,568.38,562.38,566.76,565.0805,60717300,SPY.US
2025-05-05,562.57,566.65,561.7,563.51,561.8402,38659200,SPY.US
2025-05-06,557.93,563.35,556.96,558.8,557.1441,48264700,SPY.US
2025-05-07,560.15,563.82,556.04,561.15,559.4872,55588000,SPY.US
2025-05-08,565.24,570.31,561.7,565.06,563.3856,65130800,SPY.US
2025-05-09,566.48,567.5,562.76,564.34,562.6677,37603400,SPY.US
2025-05-12,581.47,583.0,577.04,582.99,581.2625,78993600,SPY.US
2025-05-13,583.41,589.08,582.84,586.84,585.101,67947200,SPY.US
2025-05-14,587.81,588.98,585.54,587.59,585.8488,66283500,SPY.US
2025-05-15,585.56,590.97,585.1,590.46,588.7103,71268100,SPY.US
2025-05-16,591.25,594.5,589.28,594.2,592.4392,76052100,SPY.US
2025-05-19,588.1,595.54,588.1,594.85,593.0873,68168500,SPY.US
2025-05-20,593.09,594.05,589.6,592.85,591.0932,60614500,SPY.US
2025-05-21,588.44,592.58,581.82,582.86,581.1328,95197700,SPY.US
2025-05-22,582.66,586.62,581.41,583.09,581.3622,70860400,SPY.US
2025-05-23,575.98,581.81,575.6,579.11,577.394,76029000,SPY.US
2025-05-27,586.07,591.31,578.43,591.15,589.3983,72588500,SPY.US
2025-05-28,591.56,592.77,586.99,587.73,585.9884,68445500,SPY.US
2025-05-29,593.06,593.2,586.07,590.05,588.3015,69973300,SPY.US
2025-05-30,588.93,591.13,583.24,589.39,587.6435,90601200,SPY.US
2025-06-02,587.76,592.79,585.06,592.71,590.9537,61630500,SPY.US
2025-06-03,592.34,597.08,591.85,596.09,594.3236,63606200,SPY.US
2025-06-04,596.96,597.95,595.49,595.93,594.1641,57314200,SPY.US
2025-06-05,597.63,599.0,591.05,593.05,591.2926,92278700,SPY.US
2025-06-06,598.66,600.83,596.86,599.14,597.3646,66588700,SPY.US
2025-06-09,599.72,601.25,598.49,599.68,597.903,53016400,SPY.US
2025-06-10,600.22,603.47,599.09,603.08,601.2929,66247000,SPY.US
2025-06-11,604.19,605.06,599.27,601.36,599.578,73658200,SPY.US
2025-06-12,600.01,603.75,599.52,603.75,601.9609,64129000,SPY.US
2025-06-13,598.5,601.85,595.48,597.0,595.2309,89506000,SPY.US
2025-06-16,600.4,604.45,600.22,602.68,600.8941,79984100,SPY.US
2025-06-17,600.21,601.75,596.76,597.53,595.7594,82209400,SPY.US
2025-06-18,598.44,601.22,596.47,597.44,595.6696,76605000,SPY.US
2025-06-20,598.38,599.46,592.86,594.28,594.28,94051400,SPY.US
2025-06-23,595.04,600.54,591.89,600.15,600.15,87426000,SPY.US
2025-06-24,604.33,607.85,603.41,606.78,606.78,67735300,SPY.US
2025-06-25,607.91,608.61,605.54,607.12,607.12,62114800,SPY.US
2025-06-26,608.99,612.31,608.37,611.87,611.87,78548400,SPY.US
2025-06-27,612.88,616.39,610.83,614.91,614.91,86258400,SPY.US
2025-06-30,617.38,619.22,615.04,617.85,617.85,92502500,SPY.US
2025-07-01,616.36,618.83,615.52,617.65,617.65,70030100,SPY.US
2025-07-02,617.24,620.49,616.61,620.45,620.45,66510400,SPY.US
2025-07-03,622.45,626.28,622.43,625.34,625.34,51065800,SPY.US
2025-07-07,623.36,624.03,617.87,620.68,620.68,74814500,SPY.US
2025-07-08,621.35,622.11,619.52,620.34,620.34,59024600,SPY.US
2025-07-09,622.77,624.72,620.91,624.06,624.06,66113300,SPY.US
2025-07-10,624.2,626.87,623.01,625.82,625.82,57529000,SPY.US
2025-07-11,622.74,624.86,621.53,623.62,623.62,63670200,SPY.US
2025-07-14,623.16,625.16,621.8,624.81,624.81,51898500,SPY.US
2025-07-15,627.52,627.86,622.06,622.14,622.14,74317300,SPY.US
2025-07-16,623.74,624.73,618.05,624.22,624.22,88987500,SPY.US
2025-07-17,624.4,628.4,624.18,628.04,628.04,68885700,SPY.US
2025-07-18,629.3,629.47,626.46,627.58,627.58,65621600,SPY.US
2025-07-21,628.77,631.54,628.34,628.77,628.77,63375000,SPY.US
2025-07-22,629.1,629.73,626.19,628.86,628.86,60046300,SPY.US
2025-07-23,631.55,634.21,629.73,634.21,634.21,70511000,SPY.US
2025-07-24,634.6,636.15,633.99,634.42,634.42,71307100,SPY.US
2025-07-25,635.09,637.58,634.84,637.1,637.1,56865400,SPY.US
2025-07-28,637.48,638.04,635.54,636.94,636.94,54917100,SPY.US
2025-07-29,638.35,638.67,634.34,635.26,635.26,60556300,SPY.US
2025-07-30,635.92,637.68,631.54,634.46,634.46,80418900,SPY.US
2025-07-31,639.46,639.85,630.77,632.08,632.08,103385200,SPY.US
2025-08-01,626.3,626.34,619.29,621.72,621.72,140103600,SPY.US
2025-08-04,625.67,631.22,625.58,631.17,631.17,73218000,SPY.US
2025-08-05,631.79,632.61,627.04,627.97,627.97,68051400,SPY.US
2025-08-06,629.05,633.44,628.13,632.78,632.78,64357500,SPY.US
2025-08-07,636.24,636.98,629.11,632.25,632.25,74205800,SPY.US
2025-08-08,634.06,637.65,633.74,637.18,637.18,64051600,SPY.US
2025-08-11,637.46,638.95,634.66,635.92,635.92,58742300,SPY.US
2025-08-12,638.29,642.85,636.79,642.69,642.69,64730800,SPY.US
2025-08-13,644.91,646.19,642.68,644.89,644.89,60092800,SPY.US
2025-08-14,642.79,645.62,642.34,644.95,644.95,59327500,SPY.US
2025-08-15,645.99,646.09,642.52,643.44,643.44,68592500,SPY.US
2025-08-18,642.86,644.0,642.18,643.3,643.3,43804900,SPY.US
2025-08-19,643.12,644.11,638.48,639.81,639.81,69750700,SPY.US
2025-08-20,639.4,639.66,632.95,638.11,638.11,88890300,SPY.US
2025-08-21,636.28,637.97,633.81,635.55,635.55,54805800,SPY.US
2025-08-22,637.76,646.5,637.25,645.31,645.31,84083200,SPY.US
2025-08-25,644.04,645.29,642.35,642.47,642.47,51274300,SPY.US
2025-08-26,642.2,645.51,641.57,645.16,645.16,51581600,SPY.US
2025-08-27,644.57,647.37,644.42,646.63,646.63,48341100,SPY.US
2025-08-28,647.24,649.48,645.34,648.92,648.92,61519500,SPY.US
2025-08-29,647.47,647.84,643.14,645.05,645.05,74522200,SPY.US
2025-09-02,637.5,640.49,634.92,640.27,640.27,81983500,SPY.US
2025-09-03,642.67,644.21,640.46,643.74,643.74,70820900,SPY.US
2025-09-04,644.42,649.15,643.51,649.12,649.12,65219200,SPY.US
2025-09-05,651.48,652.21,643.33,647.24,647.24,84970600,SPY.US
2023-01-03,353.181,355.0423,347.19,349.99,337.7611,4957334,VOO.US
2023-01-04,352.1,354.5635,349.2,352.51,340.1931,3119087,VOO.US
2023-01-05,350.73,350.8,348.06,348.66,336.4776,3216538,VOO.US
2023-01-06,351.59,357.67,348.7399,356.59,344.1305,3464777,VOO.US
2023-01-09,358.73,361.73,356.2214,356.33,343.8796,3775322,VOO.US
2023-01-10,355.84,358.95,354.96,358.87,346.3309,3495719,VOO.US
2023-01-11,360.41,363.51,359.66,363.45,350.7508,5710532,VOO.US
2023-01-12,364.48,366.15,360.6,364.81,352.0633,4743460,VOO.US
2023-01-13,361.6807,366.7297,361.47,366.23,353.4337,3015160,VOO.US
2023-01-17,366.19,367.72,364.87,365.67,352.8933,4942003,VOO.US
2023-01-18,366.67,367.66,359.58,359.73,347.1608,3931803,VOO.US
2023-01-19,357.76,359.355,355.85,357.14,344.6613,3514877,VOO.US
2023-01-20,358.45,363.91,356.88,363.71,351.0017,3265062,VOO.US
2023-01-23,364.51,370.0,363.65,368.14,355.277,3243283,VOO.US
2023-01-24,366.57,368.61,365.42,367.75,354.9006,2702380,VOO.US
2023-01-25,363.78,368.16,361.66,367.88,355.026,3061683,VOO.US
2023-01-26,370.46,372.06,367.61,371.81,358.8187,3460934,VOO.US
2023-01-27,370.89,375.08,370.76,372.87,359.8417,5549522,VOO.US
2023-01-30,370.15,372.29,367.86,368.21,355.3445,3280594,VOO.US
2023-01-31,368.61,373.54,368.33,373.44,360.3918,4181686,VOO.US
2023-02-01,372.44,380.16,369.76,377.53,364.3389,4941692,VOO.US
2023-02-02,381.25,384.41,379.4,382.94,369.5598,5207926,VOO.US
2023-02-03,378.23,383.2,377.79,378.85,365.6127,6472509,VOO.US
2023-02-06,376.575,377.93,375.02,376.66,363.4993,2880098,VOO.US
2023-02-07,375.79,382.7468,374.62,381.52,368.1895,4504633,VOO.US
2023-02-08,379.69,380.93,376.73,377.34,364.1555,2921503,VOO.US
2023-02-09,380.97,381.0,372.9486,374.11,361.0384,3327715,VOO.US
2023-02-10,373.0,375.39,372.2,375.02,361.9166,3256705,VOO.US
2023-02-13,375.649,379.44,375.2,379.35,366.0953,2980600,VOO.US
2023-02-14,377.96,381.42,375.45,379.21,365.9602,4718037,VOO.US
2023-02-15,377.15,380.53,376.33,380.48,367.1858,2831621,VOO.US
2023-02-16,375.66,379.43,375.09,375.19,362.0806,3077501,VOO.US
2023-02-17,373.179,374.45,371.32,374.22,361.1445,3285327,VOO.US
2023-02-21,370.4,371.335,366.48,366.79,353.9741,3109176,VOO.US
2023-02-22,367.18,368.6,364.84,366.33,353.5302,3872004,VOO.US
2023-02-23,369.07,369.57,364.13,368.17,355.3059,2867193,VOO.US
2023-02-24,363.31,365.03,361.73,364.23,351.5036,4055007,VOO.US
2023-02-27,367.49,368.77,364.5936,365.49,352.7196,3300148,VOO.US
2023-02-28,365.01,366.86,364.05,364.11,351.3878,3022200,VOO.US
2023-03-01,363.34,364.51,361.45,362.78,350.1042,3764724,VOO.US
2023-03-02,360.81,366.36,360.53,365.49,352.7196,2730814,VOO.US
2023-03-03,367.29,371.67,366.7,371.28,358.3072,4913599,VOO.US
2023-03-06,372.26,374.44,371.3,371.73,358.7415,2638325,VOO.US
2023-03-07,371.63,371.89,365.385,365.98,353.1924,3546141,VOO.US
2023-03-08,366.11,367.2987,364.44,366.55,353.7425,2906258,VOO.US
2023-03-09,367.35,368.88,358.85,359.84,347.267,4409629,VOO.US
2023-03-10,359.33,361.24,353.14,354.68,342.2873,8360402,VOO.US
2023-03-13,350.76,358.67,349.76,354.08,341.7082,6478693,VOO.US
2023-03-14,358.88,361.51,355.63,359.96,347.3828,4798811,VOO.US
2023-03-15,354.46,357.88,352.565,357.74,345.2403,6610393,VOO.US
2023-03-16,355.54,364.26,354.99,363.86,351.1465,5049842,VOO.US
2023-03-17,362.76,363.79,358.4201,359.88,347.3056,5189907,VOO.US
2023-03-20,360.47,363.58,359.82,363.13,350.442,3099753,VOO.US
2023-03-21,366.42,368.41,364.88,367.88,355.026,4117629,VOO.US
2023-03-22,367.78,371.219,361.66,361.78,349.1392,4094840,VOO.US
2023-03-23,364.48,368.286,360.12,362.64,349.9691,4787193,VOO.US
2023-03-24,359.98,363.63,357.72,363.56,352.3016,3740941,VOO.US
2023-03-27,365.725,366.43,363.4,364.16,352.883,4144795,VOO.US
2023-03-28,363.54,364.2,361.682,363.52,352.2628,2413653,VOO.US
2023-03-29,367.4,368.94,366.29,368.69,357.2727,3636069,VOO.US
2023-03-30,371.23,371.48,369.102,370.89,359.4046,3316742,VOO.US
2023-03-31,371.78,376.34,371.65,376.07,364.4242,4159844,VOO.US
2023-04-03,375.6,377.91,375.22,377.56,365.8681,3525296,VOO.US
2023-04-04,378.19,378.4,374.13,375.43,363.804,2713278,VOO.US
2023-04-05,374.71,375.42,372.89,374.52,362.9222,3227735,VOO.US
2023-04-06,373.67,376.185,372.72,375.95,364.3079,3076223,VOO.US
2023-04-10,373.55,376.39,372.96,376.36,364.7052,2671117,VOO.US
2023-04-11,376.9,377.76,375.69,376.41,364.7537,3069001,VOO.US
2023-04-12,378.4,378.62,374.32,374.91,363.3001,3624173,VOO.US
2023-04-13,375.91,380.17,375.4448,379.77,368.0096,2680870,VOO.US
2023-04-14,379.27,381.33,376.72,378.99,367.2538,2981653,VOO.US
2023-04-17,378.84,380.32,377.68,380.28,368.5038,2721004,VOO.US
2023-04-18,381.84,381.915,379.24,380.54,368.7558,3019268,VOO.US
2023-04-19,378.73,381.33,378.67,380.52,368.7364,2671311,VOO.US
2023-04-20,377.78,380.07,376.94,378.37,366.653,2953173,VOO.US
2023-04-21,378.68,379.1,376.82,378.59,366.8662,2762306,VOO.US
2023-04-24,378.48,379.47,377.23,379.09,367.3507,2310373,VOO.US
2023-04-25,377.18,377.7,373.02,373.1,361.5462,3795428,VOO.US
2023-04-26,373.66,374.68,370.98,371.44,359.9376,3766896,VOO.US
2023-04-27,373.89,379.13,373.67,378.81,367.0793,4302377,VOO.US
2023-04-28,378.04,382.12,378.0,382.05,370.219,3386907,VOO.US
2023-05-01,381.73,383.64,381.52,381.79,369.9671,3069297,VOO.US
2023-05-02,381.06,381.11,374.67,377.51,365.8196,4311590,VOO.US
2023-05-03,377.91,380.2,374.6,374.88,363.271,5513039,VOO.US
2023-05-04,373.84,374.11,370.92,372.14,360.6159,4421484,VOO.US
2023-05-05,375.74,380.09,375.43,378.97,367.2344,3139394,VOO.US
2023-05-08,379.41,379.62,377.88,379.18,367.4379,2957618,VOO.US
2023-05-09,377.71,378.58,377.33,377.54,365.8487,2271049,VOO.US
2023-05-10,380.28,380.83,375.64,379.19,367.4476,3512947,VOO.US
2023-05-11,378.47,378.88,376.67,378.66,366.934,2676622,VOO.US
2023-05-12,379.85,380.01,375.835,378.15,366.4398,2531015,VOO.US
2023-05-15,378.74,379.84,376.91,379.46,367.7092,3882561,VOO.US
2023-05-16,378.39,379.28,376.91,376.95,365.2769,2277616,VOO.US
2023-05-17,378.85,382.09,377.28,381.45,369.6376,3222645,VOO.US
2023-05-18,381.26,385.57,381.0,385.18,373.2521,3340620,VOO.US
2023-05-19,386.02,386.54,383.44,384.57,372.661,3649043,VOO.US
2023-05-22,384.66,386.23,383.47,384.78,372.8645,2784012,VOO.US
2023-05-23,383.19,384.11,380.08,380.48,368.6976,2887264,VOO.US
2023-05-24,378.91,379.25,376.57,377.63,365.9359,3611592,VOO.US
2023-05-25,380.99,382.28,378.92,380.92,369.124,3315872,VOO.US
2023-05-26,381.64,386.57,381.535,385.87,373.9207,3042792,VOO.US
2023-05-30,387.76,388.26,384.76,385.99,374.037,3968451,VOO.US
2023-05-31,384.31,385.16,382.42,383.89,372.002,4205348,VOO.US
2023-06-01,384.2,388.57,382.97,387.57,375.5681,3563555,VOO.US
2023-06-02,390.08,393.96,389.54,393.26,381.0819,7368902,VOO.US
2023-06-05,393.54,394.77,391.79,392.5,380.3454,4011778,VOO.US
2023-06-06,392.05,393.79,391.41,393.31,381.1303,2894663,VOO.US
2023-06-07,393.67,394.76,391.54,392.02,379.8803,3942893,VOO.US
2023-06-08,391.96,394.73,391.29,394.37,382.1575,3460351,VOO.US
2023-06-09,395.05,396.93,394.08,395.03,382.7971,3062868,VOO.US
2023-06-12,395.98,398.685,395.3,398.66,386.3146,3797245,VOO.US
2023-06-13,400.019,401.85,399.4,401.29,388.8632,3913085,VOO.US
2023-06-14,401.61,403.436,398.46,401.6,389.1636,5161278,VOO.US
2023-06-15,401.0,407.93,400.89,406.75,394.1541,5284984,VOO.US
2023-06-16,408.69,408.76,404.89,405.25,392.7006,5141885,VOO.US
2023-06-20,403.49,404.32,401.26,403.38,390.8885,4246881,VOO.US
2023-06-21,402.31,403.06,400.67,401.17,388.7469,3423543,VOO.US
2023-06-22,400.28,402.72,399.95,402.63,390.1617,3141021,VOO.US
2023-06-23,399.33,401.28,398.93,399.61,387.2352,4215307,VOO.US
2023-06-26,399.04,400.86,397.73,397.96,385.6363,3250700,VOO.US
2023-06-27,398.8,402.93,398.39,402.37,389.9098,4302361,VOO.US
2023-06-28,401.35,403.485,400.71,402.55,390.0842,4320672,VOO.US
2023-06-29,400.6,402.67,400.19,402.51,391.5785,3914849,VOO.US
2023-06-30,405.4,408.22,405.29,407.28,396.2189,5173692,VOO.US
2023-07-03,406.92,408.06,406.68,408.06,396.9777,2372019,VOO.US
2023-07-05,406.01,407.84,406.01,407.15,396.0925,4234124,VOO.US
